INDICE;PERIODO;FECHA;DIVIDENDO;IND_ACT;IND_VAR;IND_RENT_7DIAS;IND_RENT_30DIAS;IND_RENT_52SEM;IND_RENT_ANO_AC;NUM_ACC_COM
SP IPSA;DI;2025-06-27 04:00:00;N;4277.28822243;0.44000000;1.68000000;-1.66000000;21.29000000;18.33000000;29
SP IPSA;DI;2025-06-30 04:00:00;N;4295.24931851;0.42000000;2.71000000;2.49000000;23.52000000;18.83000000;29
SP IPSA;DI;2025-07-01 04:00:00;N;4276.63416660;-0.43000000;0.78000000;2.04000000;23.12000000;18.31000000;29
SP IPSA;ME;2025-07-01 04:00:00;N;4276.63416660;-0.43000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SP IPSA;DI;2025-07-02 04:00:00;N;4306.12097942;0.69000000;1.57000000;2.73000000;24.39000000;19.13000000;29
SP IPSA;DI;2025-07-03 04:00:00;N;4317.48144206;0.26000000;1.39000000;2.20000000;21.88000000;19.44000000;29
SP IPSA;DI;2025-07-04 04:00:00;N;4314.89104184;-0.06000000;0.88000000;1.41000000;21.83000000;19.37000000;29
SP IPSA;DI;2025-07-07 04:00:00;N;4299.92600326;-0.35000000;0.11000000;1.06000000;22.32000000;18.96000000;29
SP IPSA;DI;2025-07-08 04:00:00;N;4331.27185262;0.73000000;1.28000000;1.80000000;22.51000000;19.83000000;29
SP IPSA;DI;2025-07-09 04:00:00;N;4337.91452930;0.15000000;0.74000000;1.92000000;23.66000000;20.01000000;29
SP IPSA;DI;2025-07-10 04:00:00;N;4345.30245169;0.17000000;0.64000000;1.42000000;23.93000000;20.21000000;29
SP IPSA;DI;2025-07-11 04:00:00;N;4287.09981115;-1.34000000;-0.64000000;-1.06000000;20.82000000;18.60000000;29
SP IPSA;DI;2025-07-14 04:00:00;N;4288.04006630;0.02000000;-0.28000000;0.29000000;20.75000000;18.63000000;29
SP IPSA;DI;2025-07-15 04:00:00;N;4245.72459931;-0.99000000;-1.98000000;-0.70000000;19.26000000;17.46000000;29
SP IPSA;DI;2025-07-17 04:00:00;N;4275.92017350;0.71000000;-1.60000000;1.47000000;20.07000000;18.29000000;29
SP IPSA;DI;2025-07-18 04:00:00;N;4262.40249540;-0.32000000;-0.58000000;1.21000000;19.54000000;17.92000000;29
SP IPSA;DI;2025-07-21 04:00:00;N;4231.49713071;-0.73000000;-1.32000000;0.59000000;19.00000000;17.07000000;29
SP IPSA;DI;2025-07-22 04:00:00;N;4228.24479061;-0.08000000;-0.41000000;0.51000000;18.15000000;16.98000000;29
SP IPSA;DI;2025-07-23 04:00:00;N;4239.59204889;0.27000000;-0.14000000;1.38000000;19.36000000;17.29000000;29
SP IPSA;DI;2025-07-24 04:00:00;N;4240.17830823;0.01000000;-0.84000000;-0.08000000;20.07000000;17.31000000;29
SP IPSA;DI;2025-07-25 04:00:00;N;4281.88099981;0.98000000;0.46000000;1.00000000;22.62000000;18.46000000;29
SP IPSA;DI;2025-07-28 04:00:00;N;4205.01749277;-1.80000000;-0.63000000;-1.69000000;20.58000000;16.33000000;29
SP IPSA;DI;2025-07-29 04:00:00;N;4229.55414103;0.58000000;0.03000000;-1.12000000;20.28000000;17.01000000;29
SP IPSA;DI;2025-07-30 04:00:00;N;4229.56896042;0.00000000;-0.24000000;-1.53000000;20.65000000;17.01000000;29
SP IPSA;DI;2025-07-31 04:00:00;N;4263.23352440;0.80000000;0.54000000;-0.75000000;22.09000000;17.94000000;29
SP IPSA;DI;2025-08-01 04:00:00;N;4250.33513831;-0.30000000;-0.74000000;-0.61000000;22.15000000;17.59000000;29
SP IPSA;ME;2025-08-01 04:00:00;N;4250.33513831;-0.30000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SP IPSA;DI;2025-08-04 04:00:00;N;4275.60174311;0.59000000;1.68000000;-0.91000000;24.88000000;17.59000000;29
SP IPSA;DI;2025-08-05 04:00:00;N;4267.96188471;-0.18000000;0.91000000;-1.09000000;29.08000000;18.29000000;29
SP IPSA;DI;2025-08-06 04:00:00;N;4295.11169050;0.64000000;1.55000000;-0.11000000;28.23000000;18.07000000;29
SP IPSA;DI;2025-08-07 04:00:00;N;4354.26975088;1.38000000;2.14000000;0.53000000;29.70000000;18.83000000;29
SP IPSA;DI;2025-08-08 04:00:00;N;4436.82494541;1.90000000;4.39000000;2.28000000;30.04000000;20.46000000;29
SP IPSA;DI;2025-08-11 04:00:00;N;4473.78045835;0.83000000;4.64000000;4.35000000;30.60000000;22.75000000;29
SP IPSA;DI;2025-08-12 04:00:00;N;4470.71238784;-0.07000000;4.75000000;4.28000000;30.40000000;23.77000000;29
SP IPSA;DI;2025-08-13 04:00:00;N;4549.99281582;1.77000000;5.93000000;6.11000000;31.80000000;23.68000000;29
SP IPSA;DI;2025-08-14 04:00:00;N;4550.80649630;0.02000000;4.51000000;7.19000000;31.10000000;25.88000000;29
SP IPSA;DI;2025-08-18 04:00:00;N;4596.50275284;1.00000000;2.74000000;7.84000000;31.34000000;25.90000000;29
SP IPSA;DI;2025-08-19 04:00:00;N;4553.48000000;-0.94000000;1.83000000;6.81000000;30.06000000;27.16000000;29
SP IPSA;DI;2024-08-20 04:00:00;S;6491.04339440;0.50000000;1.90000000;-1.03000000;5.83000000;4.73000000;29
SP IPSA;DI;2024-08-21 04:00:00;S;6495.43038681;0.07000000;1.41000000;-0.96000000;6.08000000;4.80000000;29
SP IPSA;DI;2024-08-22 04:00:00;S;6476.39192673;-0.29000000;1.11000000;-1.88000000;5.15000000;4.50000000;29
SP IPSA;DI;2024-08-23 04:00:00;S;6463.24302613;-0.20000000;0.09000000;-1.35000000;4.41000000;4.28000000;29
SP IPSA;DI;2024-08-26 04:00:00;S;6442.18872231;-0.33000000;-0.26000000;0.16000000;6.54000000;3.94000000;29
SP IPSA;DI;2024-08-27 04:00:00;S;6379.46212619;-0.97000000;-1.72000000;-0.82000000;5.50000000;2.93000000;29
SP IPSA;DI;2024-08-28 04:00:00;S;6385.52095970;0.09000000;-1.69000000;-0.73000000;5.89000000;3.03000000;29
SP IPSA;DI;2024-08-29 04:00:00;S;6448.27961219;0.98000000;-0.43000000;-0.58000000;6.41000000;4.04000000;29
SP IPSA;DI;2024-08-30 04:00:00;S;6459.95817545;0.18000000;-0.05000000;0.30000000;7.50000000;4.04000000;29
SP IPSA;DI;2024-09-02 04:00:00;S;6456.24572130;-0.06000000;0.22000000;2.23000000;7.66000000;4.17000000;29
SP IPSA;DI;2024-09-03 04:00:00;S;6387.18151004;-1.07000000;0.12000000;1.14000000;6.51000000;3.06000000;29
SP IPSA;DI;2024-09-04 04:00:00;S;6389.04521657;0.03000000;0.06000000;1.17000000;6.65000000;3.09000000;29
SP IPSA;DI;2024-09-05 04:00:00;S;6361.59474843;-0.43000000;-1.34000000;4.31000000;7.31000000;2.64000000;29
SP IPSA;DI;2024-09-06 04:00:00;S;6245.41868989;-1.83000000;-3.32000000;0.85000000;6.12000000;2.64000000;29
SP IPSA;DI;2024-09-09 03:00:00;S;6232.10736724;-0.21000000;-3.47000000;-1.41000000;6.18000000;0.55000000;29
SP IPSA;DI;2024-09-10 03:00:00;S;6214.85881156;-0.28000000;-2.70000000;-1.68000000;5.89000000;0.28000000;29
SP IPSA;DI;2024-09-11 03:00:00;S;6301.57728827;1.40000000;-1.37000000;-0.31000000;7.18000000;1.67000000;29
SP IPSA;DI;2024-09-12 03:00:00;S;6343.15911163;0.66000000;-0.29000000;0.27000000;7.75000000;2.35000000;29
SP IPSA;DI;2024-09-13 03:00:00;S;6351.31311748;0.13000000;1.70000000;-0.29000000;7.36000000;2.48000000;29
SP IPSA;DI;2024-09-16 03:00:00;S;6346.80988092;-0.07000000;1.84000000;-1.72000000;5.73000000;2.40000000;29
SP IPSA;DI;2024-09-17 03:00:00;S;6333.16227264;-0.22000000;1.90000000;-1.93000000;5.50000000;2.18000000;29
SP IPSA;DI;2024-09-23 03:00:00;S;6374.35294501;0.65000000;0.43000000;-1.38000000;9.30000000;2.85000000;28
SP IPSA;DI;2024-09-24 03:00:00;S;6449.90492420;1.19000000;1.84000000;-0.21000000;10.59000000;4.07000000;28
SP IPSA;DI;2024-09-25 03:00:00;S;6440.87282871;-0.14000000;1.70000000;-0.35000000;11.32000000;3.92000000;28
SP IPSA;DI;2024-09-26 03:00:00;S;6529.97811509;1.38000000;3.11000000;1.36000000;13.31000000;5.36000000;28
SP IPSA;DI;2024-09-27 03:00:00;S;6530.73161747;0.01000000;3.12000000;2.27000000;12.12000000;5.36000000;28
SP IPSA;DI;2024-09-30 03:00:00;S;6490.56534737;-0.62000000;1.82000000;0.47000000;11.26000000;4.72000000;28
SP IPSA;DI;2024-10-01 03:00:00;S;6448.86124459;-0.64000000;-0.02000000;-0.17000000;10.55000000;4.05000000;28
SP IPSA;ME;2024-10-01 03:00:00;S;6448.86124459;-0.64000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SP IPSA;DI;2024-10-02 03:00:00;S;6392.09328959;-0.88000000;-0.76000000;-0.99000000;11.05000000;3.14000000;28
SP IPSA;DI;2024-10-03 03:00:00;S;6389.81885499;-0.04000000;-2.15000000;0.04000000;12.38000000;3.10000000;28
SP IPSA;DI;2024-10-04 03:00:00;S;6480.93149435;1.43000000;-0.76000000;1.44000000;13.71000000;4.57000000;28
SP IPSA;DI;2024-10-07 03:00:00;S;6475.15407232;-0.09000000;-0.24000000;3.68000000;14.41000000;4.48000000;28
SP IPSA;DI;2024-10-08 03:00:00;S;6492.74762325;0.27000000;0.68000000;3.96000000;14.72000000;4.76000000;28
SP IPSA;DI;2024-10-09 03:00:00;S;6541.28631866;0.75000000;2.33000000;4.96000000;15.58000000;5.54000000;28
SP IPSA;DI;2024-10-10 03:00:00;S;6578.77462297;0.57000000;2.96000000;5.86000000;13.79000000;6.15000000;28
SP IPSA;DI;2024-10-11 03:00:00;S;6572.95091501;-0.09000000;1.42000000;4.31000000;13.32000000;6.15000000;28
SP IPSA;DI;2024-10-14 03:00:00;S;6572.00111298;-0.01000000;1.50000000;3.47000000;13.74000000;6.04000000;28
SP IPSA;DI;2024-10-15 03:00:00;S;6558.97728531;-0.20000000;1.02000000;3.27000000;13.52000000;5.83000000;28
SP IPSA;DI;2024-10-16 03:00:00;S;6542.63710778;-0.25000000;0.02000000;3.09000000;11.77000000;5.56000000;28
SP IPSA;DI;2024-10-17 03:00:00;S;6571.59430589;0.44000000;-0.11000000;3.76000000;11.55000000;6.03000000;28
SP IPSA;DI;2024-10-18 03:00:00;S;6643.51862868;1.09000000;1.07000000;4.90000000;14.61000000;7.19000000;28
SP IPSA;DI;2024-10-21 03:00:00;S;6671.07327928;0.41000000;1.51000000;5.34000000;18.46000000;7.64000000;28
SP IPSA;DI;2024-10-22 03:00:00;S;6674.66225682;0.05000000;1.76000000;5.39000000;18.52000000;7.69000000;28
SP IPSA;DI;2024-10-23 03:00:00;S;6686.98053749;0.18000000;2.21000000;4.90000000;21.50000000;7.89000000;28
SP IPSA;DI;2024-10-24 03:00:00;S;6725.80359760;0.58000000;2.35000000;4.28000000;21.01000000;8.52000000;28
SP IPSA;DI;2024-10-25 03:00:00;S;6754.68554956;0.43000000;1.67000000;4.87000000;21.31000000;8.52000000;28
SP IPSA;DI;2024-10-28 03:00:00;S;6735.45921413;-0.28000000;0.97000000;3.13000000;20.95000000;8.68000000;28
SP IPSA;DI;2024-10-29 03:00:00;S;6672.60501428;-0.93000000;-0.03000000;2.17000000;19.83000000;7.66000000;28
SP IPSA;DI;2024-10-30 03:00:00;S;6550.32253553;-1.83000000;-2.04000000;0.92000000;20.55000000;5.69000000;28
SP IPSA;DI;2024-11-04 03:00:00;S;6629.96461802;1.22000000;-1.57000000;2.30000000;17.95000000;6.97000000;28
SP IPSA;DI;2024-11-05 03:00:00;S;6525.37695726;-1.58000000;-2.21000000;0.69000000;16.09000000;5.29000000;28
SP IPSA;DI;2024-11-06 03:00:00;S;6579.64652113;0.83000000;0.45000000;1.52000000;18.01000000;6.16000000;28
SP IPSA;DI;2024-11-07 03:00:00;S;6561.83033873;-0.27000000;0.18000000;1.34000000;16.12000000;5.87000000;28
SP IPSA;DI;2024-11-08 03:00:00;S;6519.72195187;-0.64000000;-0.47000000;-0.33000000;15.79000000;5.87000000;28
SP IPSA;DI;2024-11-11 03:00:00;S;6539.34646160;0.30000000;-1.37000000;-0.51000000;16.38000000;5.51000000;28
SP IPSA;DI;2024-11-12 03:00:00;S;6508.64083900;-0.47000000;-0.26000000;-0.98000000;15.83000000;5.02000000;28
SP IPSA;DI;2024-11-13 03:00:00;S;6558.49584181;0.77000000;-0.32000000;-0.22000000;14.51000000;5.82000000;28
SP IPSA;DI;2024-11-14 03:00:00;S;6478.96772937;-1.21000000;-1.26000000;-1.42000000;13.42000000;4.54000000;28
SP IPSA;DI;2024-11-15 03:00:00;S;6527.01680848;0.74000000;0.11000000;-0.24000000;13.92000000;4.54000000;28
SP IPSA;DI;2024-11-18 03:00:00;S;6542.39135939;0.24000000;0.05000000;-1.52000000;13.36000000;5.56000000;28
SP IPSA;DI;2024-11-19 03:00:00;S;6549.37227367;0.11000000;0.63000000;-1.42000000;13.48000000;5.67000000;28
SP IPSA;DI;2024-11-20 03:00:00;S;6576.32823937;0.41000000;0.27000000;-1.01000000;12.57000000;6.11000000;28
SP IPSA;DI;2024-11-21 03:00:00;S;6592.93461565;0.25000000;1.76000000;-1.17000000;13.86000000;6.38000000;28
SP IPSA;DI;2024-11-22 03:00:00;S;6564.15660660;-0.44000000;0.57000000;-1.66000000;13.16000000;5.91000000;28
SP IPSA;DI;2024-11-25 03:00:00;S;6549.15874077;-0.23000000;0.10000000;-3.04000000;13.37000000;5.67000000;28
SP IPSA;DI;2024-11-26 03:00:00;S;6558.30115217;0.14000000;0.14000000;-2.91000000;13.52000000;5.82000000;28
SP IPSA;DI;2024-11-27 03:00:00;S;6578.97625282;0.32000000;0.04000000;-2.60000000;14.26000000;6.15000000;28
SP IPSA;DI;2024-11-28 03:00:00;S;6587.34861346;0.13000000;-0.08000000;-2.20000000;14.03000000;6.29000000;28
SP IPSA;DI;2024-11-29 03:00:00;S;6576.59760703;-0.16000000;0.19000000;-1.44000000;13.53000000;6.11000000;28
SP IPSA;DI;2024-12-02 03:00:00;S;6639.85699174;0.96000000;1.38000000;1.37000000;12.79000000;7.13000000;28
SP IPSA;DI;2024-12-03 03:00:00;S;6629.71905396;-0.15000000;1.09000000;1.21000000;12.62000000;6.97000000;28
SP IPSA;DI;2024-12-04 03:00:00;S;6631.35530239;0.02000000;0.80000000;0.02000000;13.87000000;7.00000000;28
SP IPSA;DI;2024-12-05 03:00:00;S;6660.13600833;0.43000000;1.10000000;2.07000000;12.78000000;7.46000000;28
SP IPSA;DI;2024-12-06 03:00:00;S;6648.64786227;-0.17000000;1.10000000;1.05000000;11.35000000;7.46000000;28
SP IPSA;DI;2024-12-09 03:00:00;S;6714.11745555;0.98000000;1.12000000;2.98000000;12.44000000;8.33000000;28
SP IPSA;DI;2024-12-10 03:00:00;S;6720.20865840;0.09000000;1.36000000;3.08000000;12.55000000;8.43000000;28
SP IPSA;DI;2024-12-11 03:00:00;S;6731.66508197;0.17000000;1.51000000;2.94000000;14.39000000;8.61000000;28
SP IPSA;DI;2024-12-12 03:00:00;S;6781.04073061;0.73000000;1.82000000;4.19000000;14.67000000;9.41000000;28
SP IPSA;DI;2024-12-13 03:00:00;S;6767.25103968;-0.20000000;1.78000000;3.18000000;12.40000000;9.19000000;28
SP IPSA;DI;2024-12-16 03:00:00;S;6798.98561644;0.47000000;1.26000000;4.17000000;10.76000000;9.70000000;28
SP IPSA;DI;2024-12-17 03:00:00;S;6730.22378293;-1.01000000;0.15000000;3.11000000;9.64000000;8.59000000;28
SP IPSA;DI;2024-12-18 03:00:00;S;6731.48901086;0.02000000;0.00000000;2.89000000;11.23000000;8.61000000;28
SP IPSA;DI;2024-12-19 03:00:00;S;6699.84466941;-0.47000000;-1.20000000;2.30000000;10.55000000;8.10000000;28
SP IPSA;DI;2024-12-20 03:00:00;S;6700.81529077;0.01000000;-0.98000000;1.89000000;10.32000000;8.12000000;28
SP IPSA;DI;2024-12-23 03:00:00;S;6665.37049975;-0.53000000;-1.97000000;1.54000000;8.31000000;7.54000000;28
SP IPSA;DI;2024-12-24 03:00:00;S;6680.17048609;0.22000000;-0.74000000;1.77000000;8.55000000;7.78000000;28
SP IPSA;DI;2024-12-26 03:00:00;S;6691.08762779;0.16000000;-0.13000000;2.02000000;7.60000000;7.96000000;28
SP IPSA;DI;2024-12-27 03:00:00;S;6703.27033709;0.18000000;0.04000000;1.89000000;8.08000000;8.16000000;28
SP IPSA;DI;2024-12-30 03:00:00;S;6710.01576986;0.10000000;0.67000000;2.03000000;8.26000000;8.26000000;28
SP IPSA;DI;2025-01-02 03:00:00;S;6681.92343726;-0.42000000;-0.14000000;0.63000000;7.58000000;-0.42000000;28
SP IPSA;DI;2025-01-03 03:00:00;S;6700.97952357;0.29000000;-0.03000000;1.07000000;9.14000000;-0.13000000;28
SP IPSA;DI;2025-01-06 03:00:00;S;6780.02827959;1.18000000;1.04000000;1.98000000;12.11000000;1.04000000;28
SP IPSA;DI;2025-01-07 03:00:00;S;6806.46805042;0.39000000;1.44000000;2.37000000;12.54000000;1.44000000;28
SP IPSA;DI;2025-01-08 03:00:00;S;6762.74261781;-0.64000000;0.79000000;1.72000000;11.66000000;0.79000000;28
SP IPSA;DI;2025-01-09 03:00:00;S;6802.58309946;0.59000000;1.81000000;1.32000000;11.37000000;1.38000000;28
SP IPSA;DI;2025-01-10 03:00:00;S;6814.12181658;0.17000000;1.69000000;1.40000000;12.51000000;1.55000000;28
SP IPSA;DI;2025-01-13 03:00:00;S;6756.50234126;-0.85000000;-0.35000000;-0.16000000;13.20000000;0.69000000;28
SP IPSA;DI;2025-01-14 03:00:00;S;6823.00672439;0.98000000;0.24000000;0.82000000;14.31000000;1.68000000;28
SP IPSA;DI;2025-01-15 03:00:00;S;6900.05415965;1.13000000;2.03000000;1.96000000;15.07000000;2.83000000;28
SP IPSA;DI;2025-01-16 03:00:00;S;6957.66573507;0.83000000;2.28000000;2.33000000;16.53000000;3.69000000;28
SP IPSA;DI;2025-01-17 03:00:00;S;6958.78669769;0.02000000;2.12000000;3.40000000;17.91000000;3.71000000;28
SP IPSA;DI;2025-01-20 03:00:00;S;7010.21869832;0.74000000;3.76000000;4.62000000;19.94000000;4.47000000;28
SP IPSA;DI;2025-01-21 03:00:00;S;7038.22526086;0.40000000;3.15000000;5.04000000;20.42000000;4.89000000;28
SP IPSA;DI;2025-01-22 03:00:00;S;7026.97430460;-0.16000000;1.84000000;4.87000000;18.67000000;4.72000000;28
SP IPSA;DI;2025-01-23 03:00:00;S;7050.95526236;0.34000000;1.34000000;5.78000000;18.21000000;5.08000000;28
SP IPSA;DI;2025-01-24 03:00:00;S;7068.66888403;0.25000000;1.58000000;5.82000000;16.68000000;5.35000000;28
SP IPSA;DI;2025-01-27 03:00:00;S;7028.45699932;-0.57000000;0.26000000;4.85000000;16.00000000;4.75000000;28
SP IPSA;DI;2025-01-28 03:00:00;S;7035.00847579;0.09000000;-0.05000000;4.95000000;16.11000000;4.84000000;28
SP IPSA;DI;2025-01-29 03:00:00;S;7088.78917751;0.76000000;0.88000000;5.75000000;16.88000000;5.64000000;28
SP IPSA;DI;2025-01-30 03:00:00;S;7222.08467343;1.88000000;2.43000000;7.63000000;20.96000000;7.63000000;28
SP IPSA;DI;2025-01-31 03:00:00;S;7199.58532840;-0.31000000;1.85000000;7.30000000;20.25000000;7.30000000;28
SP IPSA;DI;2025-02-03 03:00:00;S;7204.69348521;0.07000000;2.51000000;7.52000000;20.18000000;7.37000000;28
SP IPSA;DI;2025-02-04 03:00:00;S;7269.19187586;0.90000000;3.33000000;8.48000000;21.26000000;8.33000000;28
SP IPSA;DI;2025-02-05 03:00:00;S;7273.98891387;0.07000000;2.61000000;8.55000000;21.12000000;8.40000000;28
SP IPSA;DI;2025-02-06 03:00:00;S;7301.43916443;0.38000000;1.10000000;7.69000000;21.58000000;8.81000000;28
SP IPSA;DI;2025-02-07 03:00:00;S;7285.11486034;-0.22000000;1.19000000;7.03000000;21.21000000;8.57000000;28
SP IPSA;DI;2025-02-10 03:00:00;S;7294.63688499;0.13000000;1.25000000;7.05000000;20.92000000;8.71000000;28
SP IPSA;DI;2025-02-11 03:00:00;S;7278.04040510;-0.23000000;0.12000000;6.81000000;20.64000000;8.47000000;28
SP IPSA;DI;2025-02-12 03:00:00;S;7282.33861900;0.06000000;0.11000000;6.87000000;19.36000000;8.53000000;28
SP IPSA;DI;2025-02-13 03:00:00;S;7328.34562790;0.63000000;0.37000000;8.46000000;21.65000000;9.22000000;28
SP IPSA;DI;2025-02-14 03:00:00;S;7359.90994781;0.43000000;1.03000000;6.66000000;18.93000000;9.22000000;28
SP IPSA;DI;2025-02-17 03:00:00;S;7303.62253749;-0.76000000;0.12000000;4.96000000;15.25000000;8.85000000;28
SP IPSA;DI;2025-02-18 03:00:00;S;7297.90599384;-0.08000000;0.27000000;4.87000000;15.16000000;8.76000000;28
SP IPSA;DI;2025-02-19 03:00:00;S;7281.33443418;-0.23000000;-0.01000000;4.64000000;14.08000000;8.51000000;28
SP IPSA;DI;2025-02-20 03:00:00;S;7322.47672392;0.57000000;-0.08000000;4.45000000;15.33000000;9.13000000;28
SP IPSA;DI;2025-02-21 03:00:00;S;7311.74762231;-0.15000000;-0.65000000;3.89000000;16.96000000;8.97000000;28
SP IPSA;DI;2025-02-24 03:00:00;S;7311.32705638;-0.01000000;0.11000000;3.43000000;18.12000000;8.96000000;28
SP IPSA;DI;2025-02-25 03:00:00;S;7316.00627137;0.06000000;0.25000000;3.50000000;18.19000000;9.03000000;28
SP IPSA;DI;2025-02-26 03:00:00;S;7351.05999701;0.48000000;0.96000000;3.99000000;18.40000000;9.55000000;28
SP IPSA;DI;2025-02-27 03:00:00;S;7392.85064414;0.57000000;0.96000000;5.18000000;16.93000000;10.18000000;28
SP IPSA;DI;2025-02-28 03:00:00;S;7332.12100694;-0.82000000;0.28000000;3.43000000;13.68000000;10.18000000;28
SP IPSA;DI;2025-03-03 03:00:00;S;7344.96119367;0.18000000;0.46000000;1.95000000;13.32000000;9.46000000;28
SP IPSA;DI;2025-03-04 03:00:00;S;7313.89376098;-0.42000000;-0.03000000;0.61000000;15.34000000;9.00000000;28
SP IPSA;DI;2025-03-05 03:00:00;S;7333.10284415;0.26000000;-0.24000000;0.81000000;17.16000000;9.29000000;28
SP IPSA;DI;2025-03-06 03:00:00;S;7370.32136661;0.51000000;-0.30000000;0.94000000;16.10000000;9.84000000;28
SP IPSA;DI;2025-03-07 03:00:00;S;7377.09272924;0.09000000;0.61000000;1.26000000;16.03000000;9.94000000;28
SP IPSA;DI;2025-03-10 03:00:00;S;7369.67033971;-0.10000000;0.34000000;1.03000000;16.28000000;9.83000000;28
SP IPSA;DI;2025-03-11 03:00:00;S;7365.81891319;-0.05000000;0.71000000;1.21000000;14.79000000;9.77000000;28
SP IPSA;DI;2025-03-12 03:00:00;S;7391.30259398;0.35000000;0.79000000;1.50000000;13.67000000;10.15000000;28
SP IPSA;DI;2025-03-13 03:00:00;S;7449.87340057;0.79000000;1.08000000;1.66000000;14.77000000;11.03000000;28
SP IPSA;DI;2025-03-14 03:00:00;S;7508.99869297;0.79000000;1.79000000;2.03000000;16.22000000;11.91000000;28
SP IPSA;DI;2025-03-17 03:00:00;S;7601.81827560;1.24000000;3.15000000;4.08000000;17.60000000;13.29000000;28
SP IPSA;DI;2025-03-18 03:00:00;S;7585.61030109;-0.21000000;2.98000000;3.94000000;17.52000000;13.05000000;28
SP IPSA;DI;2025-03-19 03:00:00;S;7594.95399949;0.12000000;2.76000000;4.31000000;18.35000000;13.19000000;28
SP IPSA;DI;2025-03-20 03:00:00;S;7575.52972535;-0.26000000;1.69000000;3.46000000;16.52000000;12.90000000;28
SP IPSA;DI;2025-03-21 03:00:00;S;7585.80910087;0.14000000;1.02000000;3.75000000;16.95000000;13.05000000;28
SP IPSA;DI;2025-03-24 03:00:00;S;7632.65676563;0.62000000;0.41000000;4.39000000;17.13000000;13.75000000;29
SP IPSA;DI;2025-03-25 03:00:00;S;7606.41766725;-0.34000000;0.27000000;3.97000000;17.12000000;13.36000000;29
SP IPSA;DI;2025-03-26 03:00:00;S;7593.43702378;-0.17000000;-0.02000000;3.30000000;16.45000000;13.17000000;29
SP IPSA;DI;2025-03-27 03:00:00;S;7654.06174577;0.80000000;1.04000000;3.53000000;16.00000000;14.07000000;29
SP IPSA;DI;2025-03-28 03:00:00;S;7694.49050818;0.53000000;1.43000000;4.94000000;15.81000000;14.67000000;29
SP IPSA;DI;2025-03-31 03:00:00;S;7648.59251489;-0.60000000;0.21000000;4.32000000;15.12000000;13.99000000;29
SP IPSA;ME;2025-04-01 03:00:00;S;7685.60420028;0.48000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SP IPSA;DI;2025-04-01 03:00:00;S;7685.60420028;0.48000000;1.04000000;4.82000000;15.78000000;14.54000000;29
SP IPSA;DI;2025-04-02 03:00:00;S;7698.69699808;0.17000000;1.39000000;5.00000000;16.04000000;14.73000000;29
SP IPSA;DI;2025-04-03 03:00:00;S;7719.22220564;0.27000000;0.85000000;5.10000000;16.66000000;15.04000000;29
SP IPSA;DI;2025-04-04 03:00:00;S;7504.21290810;-2.79000000;-2.47000000;2.60000000;13.89000000;11.84000000;29
SP IPSA;DI;2025-04-07 04:00:00;S;7252.56082914;-3.35000000;-5.18000000;-1.69000000;11.36000000;8.09000000;29
SP IPSA;DI;2025-04-08 04:00:00;S;7163.08977763;-1.23000000;-6.80000000;-2.90000000;8.47000000;6.75000000;29
SP IPSA;DI;2025-04-09 04:00:00;S;7473.42859767;4.33000000;-2.93000000;1.31000000;12.06000000;11.38000000;29
SP IPSA;DI;2025-04-10 04:00:00;S;7372.08688770;-1.36000000;-4.50000000;0.03000000;10.22000000;9.87000000;29
SP IPSA;DI;2025-04-11 04:00:00;S;7430.68841741;0.79000000;-0.98000000;0.88000000;10.46000000;10.74000000;29
SP IPSA;DI;2025-04-14 04:00:00;S;7572.19743425;1.90000000;4.41000000;0.84000000;15.35000000;12.85000000;29
SP IPSA;DI;2025-04-15 04:00:00;S;7695.05849198;1.62000000;7.43000000;2.48000000;18.75000000;14.68000000;29
SP IPSA;DI;2025-04-16 04:00:00;S;7710.54783867;0.20000000;3.17000000;2.68000000;19.90000000;14.91000000;29
SP IPSA;DI;2025-04-17 04:00:00;S;7815.24836239;1.36000000;6.01000000;2.81000000;21.06000000;16.47000000;29
SP IPSA;DI;2025-04-21 04:00:00;S;7751.37899614;-0.82000000;2.37000000;2.18000000;21.77000000;15.52000000;29
SP IPSA;DI;2025-04-22 04:00:00;S;7814.35803104;0.81000000;1.55000000;3.01000000;22.59000000;16.46000000;29
